video_id,author,description,likes,comments,shares,plays,hashtags,music,create_time,video_url,fetch_time,views,posted_time,teen_score,teen_reasons,self_reported_age,us_score,us_reasons,is_teen_candidate,is_us_candidate,is_us_teen_candidate
7505482690385267999,fellerinc,"In some locations/situations, paramedics are required to wear a large patch with the words “don’t shoot paramedic” #Paramedic #EmergencyResponse #FirstResponder #MedicalFacts #SurvivalTips #SafetyFirst #ViralFacts #DidYouKnow #ShockingTruth #TikTokTrending",275900,2603,2865,3300000.0,"paramedic, emergencyresponse, firstresponder, medicalfacts, survivaltips, safetyfirst, viralfacts, didyouknow, shockingtruth, tiktoktrending",dark side of the moon,2025-05-17 18:26:29,https://www.tiktok.com/@fellerinc/video/7505482690385267999,,,,2,teen_tags_lo:medicalfacts|viralfacts,,0,,True,False,False
7506716798398532907,abc15arizona,It's not something that happens very often: a high school senior getting a bachelor's degree before their high school diploma. One Valley student is celebrating that honor this week! ABC15's Elenee Dao spoke with the grad 🎓,98300,753,9600,602000.0,,original sound,2025-05-21 02:15:16,https://www.tiktok.com/@abc15arizona/video/7506716798398532907,,,,3,kw_highschool;kw_student,,0,,True,False,False
7506944478796598571,1nonlykyleighh,#fypシ #FOR #YOU #FORYOU #fyp #youlovekyleigh #fypシ #fyppage #fy #foryoupage #parati #summa #summerjsbegun #summervibes #summer25wya #summer #makeup #ojosverdes #graduation #grad #graduate #gradszn #gradseason #graduated ,148400,109,2134,508700.0,"fypシ, for, you, foryou, fyp, youlovekyleigh, fyppage, fy, foryoupage, parati, summa, summerjsbegun, summervibes, summer25wya, summer, makeup, ojosverdes, graduation, grad, graduate, gradszn, gradseason, graduated",Bunna Summa,2025-05-21 16:58:47,https://www.tiktok.com/@1nonlykyleighh/video/7506944478796598571,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7505505860416834847,rachelkrafft,"forever thankful and remembering this moment :,) #classof2025 #graduation #senior ",72000,37,178,296900.0,"classof2025, graduation, senior",original sound,2025-05-17 19:56:23,https://www.tiktok.com/@rachelkrafft/video/7505505860416834847,,,,7,kw_classof;kw_graduation;teen_tags_hi:classof2025|graduation,,0,,True,False,False
7506190226495245611,andreaa.fu,decision day💌🔥 #classof2025 #college ,59600,162,567,266000.0,"classof2025, college",original sound,2025-05-19 16:12:45,https://www.tiktok.com/@andreaa.fu/video/7506190226495245611,,,,4,kw_classof;teen_tags_hi:classof2025,,0,,True,False,False
7506245531153239326,baronserrano,16 yrs clean! No more addiction  #godisgood #selfpower #drugfree #proudofmyself #fyppppppppppppppppppppppp #fypツ #youcandoittoo ,46200,3847,176,256300.0,"godisgood, selfpower, drugfree, proudofmyself, fyppppppppppppppppppppppp, fypツ, youcandoittoo",Originalton,2025-05-19 19:46:41,https://www.tiktok.com/@baronserrano/video/7506245531153239326,,,,3,age_yo:16,,0,,True,False,False
7507315351307177262,brookexaloura,Perhaps the third time will be a the charm 😭 in like 3 years #momsoftiktok #teenpregnancy #pregnancy #pregnant #sahm #cleaning #baby #momlife #parenting #dad ,154100,219,458,1700000.0,"momsoftiktok, teenpregnancy, pregnancy, pregnant, sahm, cleaning, baby, momlife, parenting, dad",original sound,2025-05-22 16:57:59,https://www.tiktok.com/@brookexaloura/video/7507315351307177262,,,,2,teen_tags_hi:teenpregnancy,,0,,True,False,False
7505496917871283499,nateidfnm,#fyp #foryoupage #graduation ,46800,244,1353,251300.0,"fyp, foryoupage, graduation",cannot get over you,2025-05-17 19:22:01,https://www.tiktok.com/@nateidfnm/video/7505496917871283499,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7507684882747919662,msnbc,BREAKING: A federal judge has blocked the Trump administration from revoking Harvard University’s ability to enroll or keep its international students. U.S. District Judge Allison D. Burroughs granted the temporary restraining order after the Department of Homeland Security terminated the university’s international student certification. #harvard #trump #school #college #education #university #news #politics,226700,4346,5350,2800000.0,"harvard, trump, school, college, education, university, news, politics",original sound,2025-05-23 16:52:26,https://www.tiktok.com/@msnbc/video/7507684882747919662,,,,2,kw_student;teen_tags_lo:school,,0,,True,False,False
7504856818938645791,kasamig0,don’t worry yall more black doctors otw #medical #graduation #undergrad #doctors #black #fyp #classof2025,167700,8787,2452,448600.0,"medical, graduation, undergrad, doctors, black, fyp, classof2025",original sound,2025-05-16 01:57:42,https://www.tiktok.com/@kasamig0/video/7504856818938645791,,,,7,kw_classof;kw_graduation;teen_tags_hi:classof2025|graduation,,0,,True,False,False
7506586878863248670,keegstopsecret,i wouldn’t trade a minute of our times together and i’m so glad we graduated side by side @mileytoomer @mags                   #graduation #cosmetologyschool #bestfriends #2025graduate #hairschool ,177900,1895,12000,587000.0,"graduation, cosmetologyschool, bestfriends, 2025graduate, hairschool",fine line,2025-05-20 17:51:27,https://www.tiktok.com/@keegstopsecret/video/7506586878863248670,,,,5,kw_graduation;teen_tags_hi:graduation;teen_tags_lo:cosmetologyschool|hairschool,,0,,True,False,False
7506425192596639022,kkatelynmaee,truly my day one #fyp #foryou #bestfriend #seinor #co2025 #grad #graduation #foru ,190200,1575,20600,713800.0,"fyp, foryou, bestfriend, seinor, co2025, grad, graduation, foru",Matilda,2025-05-20 07:26:31,https://www.tiktok.com/@kkatelynmaee/video/7506425192596639022,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7507385728972705055,heyitskayzie,"Today, my little boy graduated preschool… and my heart grew ten sizes. 🎓💙 From his first nervous steps into the classroom to confidently singing his ABCs and making friends — he’s grown in every way. This milestone isn’t just his — it’s ours. Every bedtime story, every lunch packed, every tear wiped led us here. I’m so proud of the kind, curious, and joyful little human he’s becoming. Preschool may be over, but the adventure is just beginning. 💫 #PreschoolGraduate #ProudMama #FirstBigMilestone #preschool #momlife #toddlermom #decoration #partydecor #mom #growingup",200500,812,7701,2300000.0,"preschoolgraduate, proudmama, firstbigmilestone, preschool, momlife, toddlermom, decoration, partydecor, mom, growingup",original sound,2025-05-22 21:30:59,https://www.tiktok.com/@heyitskayzie/video/7507385728972705055,,,,2,teen_tags_lo:preschool|preschoolgraduate,,0,,True,False,False
7505087860312149278,2xkreeper_,😂😂😂😂😂 #fyp #viral #2025 #graduation ,274400,2784,41600,1100000.0,"fyp, viral, 2025, graduation",original sound,2025-05-16 16:54:09,https://www.tiktok.com/@2xkreeper_/video/7505087860312149278,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7503348510138387755,omgdasjeylinn,absolutely inlove with my senior skirt😭😍.  #madebyme #earlygraduate #seniorskirt #obsessed #classof2025 #foryoupagee ,154300,258,13200,517000.0,"madebyme, earlygraduate, seniorskirt, obsessed, classof2025, foryoupagee",original sound,2025-05-12 00:25:01,https://www.tiktok.com/@omgdasjeylinn/video/7503348510138387755,,,,4,kw_classof;teen_tags_hi:classof2025,,0,,True,False,False
7506261496591076639,chiiyoma,Call me big fish ✨ #naturalhair #hair #hairstyle #grad #graduation ,53500,162,821,243000.0,"naturalhair, hair, hairstyle, grad, graduation",original sound,2025-05-19 20:48:37,https://www.tiktok.com/@chiiyoma/video/7506261496591076639,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7507341996407786798,jissire_xarmen,Another one thank yaaa!!! @Chadaaae💞 #jissire_xarmen #fypシ #blowthisup #viral #fyppppppppppppppppppppppp #dancechallenge #dance #highschool ,84700,217,2642,467400.0,"jissire_xarmen, fypシ, blowthisup, viral, fyppppppppppppppppppppppp, dancechallenge, dance, highschool",Rock Wit U (Awww Baby),2025-05-22 18:41:23,https://www.tiktok.com/@jissire_xarmen/video/7507341996407786798,,,,5,kw_highschool;teen_tags_hi:highschool;teen_tags_lo:highschool,,0,,True,False,False
7506513533123775774,dippedbyryder,make a $448 order w me as a 15 year old treat maker 🙂‍↔️ #dippedbyryder #treatmaker #chocolatecoveredtreats #youngentrepreneur #buisnessowner #chocolatecovered #foryourpage #fyp ,45300,291,722,669900.0,"dippedbyryder, treatmaker, chocolatecoveredtreats, youngentrepreneur, buisnessowner, chocolatecovered, foryourpage, fyp",original sound,2025-05-20 13:07:02,https://www.tiktok.com/@dippedbyryder/video/7506513533123775774,,,,4,self_age_as_a:15,15.0,0,,True,False,False
7501058300742470958,itz_justlola,How do I explain I wanna be a teenage girl forever just not in highschool 😁,692800,1218,33100,4300000.0,,som original,2025-05-05 20:17:54,https://www.tiktok.com/@itz_justlola/video/7501058300742470958,,,,4,kw_teen;kw_highschool,,0,,True,False,False
7507297658042699038,kavni1987,I am so irritated pray for me 🙏🏾🙏🏾🙏🏾 #fyp #explorepage #graduation #motherhood #fatherhood ,49500,2142,20100,507500.0,"fyp, explorepage, graduation, motherhood, fatherhood",Set It Off,2025-05-22 15:49:18,https://www.tiktok.com/@kavni1987/video/7507297658042699038,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7505119084405673259,chelsealiyah,#nigeriantiktok #yorubatiktok #blackgirl #inspo #naijatiktok #goviral #africanpromdress #explorepage #prom2k25 #2k25 #igbo #234 #fypシ ,164200,2322,2319,1500000.0,"nigeriantiktok, yorubatiktok, blackgirl, inspo, naijatiktok, goviral, africanpromdress, explorepage, prom2k25, 2k25, igbo, 234, fypシ",My Darling,2025-05-16 18:55:20,https://www.tiktok.com/@chelsealiyah/video/7505119084405673259,,,,4,teen_tags_hi:africanpromdress|prom2k25,,0,,True,False,False
7507100074556607774,gangstervest,#classof2025 #senior #fypシ ,167000,0,5928,596000.0,"classof2025, senior, fypシ",som original,2025-05-22 03:02:43,https://www.tiktok.com/@gangstervest/video/7507100074556607774,,,,4,kw_classof;teen_tags_hi:classof2025,,0,,True,False,False
7505622085008493867,lesley.roman,high school sweethearts 🥹🤍#highschoolhearts ❤️‍🩹,97000,697,6783,374800.0,highschoolhearts,original sound,2025-05-18 03:27:50,https://www.tiktok.com/@lesley.roman/video/7505622085008493867,,,,5,kw_highschool;teen_tags_hi:highschoolhearts;teen_tags_lo:highschoolhearts,,0,,True,False,False
7506328994330381614,rubybooobie,Here’s to 13 yrs together my love 😂 Happy Anniversary ! 5.20 @Jfresh #anniversary ,58300,484,33200,962000.0,anniversary,original sound,2025-05-20 01:10:41,https://www.tiktok.com/@rubybooobie/video/7506328994330381614,,,,3,age_yo:13,,0,,True,False,False
7505562898475879710,sfitzsimon,"This message is for @Taylor Swift AND Bruce @Springsteen. Hear me out. Born in the USA is a commonly misinterpreted song, especially by presidents trying to use it as promo for campaigns. What if you collaborate and release a new version of Born in the USA on June 14th? That way, nobody can accuse you of being “unpatriotic” or “un-American” or whatever bs people like to say. You can change the lyrics to make them relevant to what is happening today. You would still get to steal all the thunder and keep a certain 🍊 up at night, while also creating a cool new re-release of a classic song. Just a thought.  And for those of you that can’t quite put two and two together or understand fully, the point is that this song is very commonly misunderstood and thought to be patriotic. The 🍊 man already tried to use it for promo.  #taylorswift #brucespringsteen #swifttok #taylorsversion #swiftie #theerastour #taylornation #bornintheusa #june14 #fyp #america #flagday #fdt ",35100,4785,1134,331000.0,"taylorswift, brucespringsteen, swifttok, taylorsversion, swiftie, theerastour, taylornation, bornintheusa, june14, fyp, america, flagday, fdt",original sound,2025-05-17 23:37:36,https://www.tiktok.com/@sfitzsimon/video/7505562898475879710,,,,2,teen_tags_hi:brucespringsteen,,10,us_kw_usa;us_kw_american;us_kw_america;us_tags:america|bornintheusa,True,True,True
7506663830370389278,corinaabm,MADE 60 in total 😭 it was so much but so much fun to do!! #craftymoms #kindergarten #school #fypage #graduation #grad #2025 ,16000,42,1006,356400.0,"craftymoms, kindergarten, school, fypage, graduation, grad, 2025",LOOK AT THIS,2025-05-20 22:49:47,https://www.tiktok.com/@corinaabm/video/7506663830370389278,,,,4,kw_graduation;teen_tags_hi:graduation;teen_tags_lo:school,,0,,True,False,False
7506620089538628910,nextshark,"In a hilarious and wholesome stroke of luck, this kid finds an English speaker to help him with the English homework he was struggling with. via: @yellowriverstory 📽️Video by: Gabe Jung 🤳Click our linkinbio to sign up to our daily newsletter. 📰Follow us for the latest Asian News @NextShark #news #reel #homework #english #language #englishhomework #chinese #student #chinesestudent #englishlanguage #luck #homeworkhelp #humanity #hope #help #helpinghand",146500,352,3830,1900000.0,"news, reel, homework, english, language, englishhomework, chinese, student, chinesestudent, englishlanguage, luck, homeworkhelp, humanity, hope, help, helpinghand",original sound,2025-05-20 20:00:26,https://www.tiktok.com/@nextshark/video/7506620089538628910,,,,5,kw_homework;kw_student;teen_tags_lo:chinesestudent|englishhomework|homework|homeworkhelp|student,,0,,True,False,False
7506536262971477254,avrillovee,#highschool #class #foryoupage ,56900,184,6140,401000.0,"highschool, class, foryoupage",sonido original,2025-05-20 14:34:36,https://www.tiktok.com/@avrillovee/video/7506536262971477254,,,,5,kw_highschool;teen_tags_hi:highschool;teen_tags_lo:highschool,,0,,True,False,False
7505155658124250411,.khsstuco,CLASS OF 2025 SENIOR SUPERLATIVES!!!,34400,122,277,691400.0,,Viva La Vida Coldplay sped up,2025-05-16 21:17:16,https://www.tiktok.com/@.khsstuco/video/7505155658124250411,,,,2,kw_classof,,0,,True,False,False
7506553398775336235,yea.im.taylor,i’ve never been one for free time #graduation ,84000,82,381,637600.0,graduation,original sound,2025-05-20 15:42:07,https://www.tiktok.com/@yea.im.taylor/video/7506553398775336235,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7495903090210557227,scansense,TikTok made me buy it #highschool #student #lifehack #pen #gadget #chatgpt #ai #tiktokshop #tiktokshopfinds #scansense #fyp #scan ,63400,522,8507,2400000.0,"highschool, student, lifehack, pen, gadget, chatgpt, ai, tiktokshop, tiktokshopfinds, scansense, fyp, scan",original sound,2025-04-21 22:52:45,https://www.tiktok.com/@scansense/video/7495903090210557227,,,,7,kw_highschool;kw_student;teen_tags_hi:highschool;teen_tags_lo:highschool|student,,0,,True,False,False
7505478772150291743,erhirebest,Good luck with it 😂                         #nigeriansindiaspora #graduation #graduate #graduated #funnyvideo #fyp #idriselba #funnymemes #creatorsearchinsights ,78200,140,3154,215800.0,"nigeriansindiaspora, graduation, graduate, graduated, funnyvideo, fyp, idriselba, funnymemes, creatorsearchinsights",original sound,2025-05-17 18:11:08,https://www.tiktok.com/@erhirebest/video/7505478772150291743,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7506667916239179051,sherrithesecretary,Can we do it again? It’s been a few months & the debt is back up. #teachersoftiktok #allforthekids #teachertok #elementaryschool #scarysherrithesecretary ,148600,16900,25400,722700.0,"teachersoftiktok, allforthekids, teachertok, elementaryschool, scarysherrithesecretary",original sound,2025-05-20 23:06:04,https://www.tiktok.com/@sherrithesecretary/video/7506667916239179051,,,,3,teen_tags_lo:elementaryschool|teachersoftiktok|teachertok,,0,,True,False,False
7506311066926812422,miguelelfilosofo,Sígueme en ig: @miguelelfilosofo #humornegro #chifactos #colombia #hombres #mujeres #chifacto #viral_video ,419900,2397,249100,3400000.0,"humornegro, chifactos, colombia, hombres, mujeres, chifacto, viral_video",sonido original,2025-05-20 00:00:47,https://www.tiktok.com/@miguelelfilosofo/video/7506311066926812422,,,,2,teen_tags_lo:chifacto|chifactos,,0,,True,False,False
7506809761879346478,celinee.wx,10 months later… 🎓💛 @Karla @Sandra #graduation #classof2025,98300,110,5473,458200.0,"graduation, classof2025",ivorys illegal,2025-05-21 08:16:07,https://www.tiktok.com/@celinee.wx/video/7506809761879346478,,,,7,kw_classof;kw_graduation;teen_tags_hi:classof2025|graduation,,0,,True,False,False
7505950985462795575,nurse.johnn,Cause we already short-staffed and I’m trying to be the bigger person here and not call off so better treat me right or this unit will be closed. #nursejohnn #nurselife #nursesoftiktok #nursehumor #nursetok #nurseproblems #nursing #nursingstudent #nursingschool #healthcareworker #healthcarehumor #hospitallife #hospitaltiktoks #medicalhumor #medicaltiktok #fyp #foryou ,140500,900,15100,1300000.0,"nursejohnn, nurselife, nursesoftiktok, nursehumor, nursetok, nurseproblems, nursing, nursingstudent, nursingschool, healthcareworker, healthcarehumor, hospitallife, hospitaltiktoks, medicalhumor, medicaltiktok, fyp, foryou",original sound,2025-05-19 00:43:26,https://www.tiktok.com/@nurse.johnn/video/7505950985462795575,,,,2,teen_tags_lo:nursingschool|nursingstudent,,0,,True,False,False
7506572246060649770,n1ckwilkins,#graduation #fyp ,76800,605,901,704000.0,"graduation, fyp",original sound,2025-05-20 16:55:04,https://www.tiktok.com/@n1ckwilkins/video/7506572246060649770,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7507380457730968878,thea.hope.m,umm pls say no #fyp #foryou #trending #fypシ #abcxyz #trend #foryoupage #school #sophomore #fypシ ,100500,6032,1051,430100.0,"fyp, foryou, trending, fypシ, abcxyz, trend, foryoupage, school, sophomore",original sound - slipstream,2025-05-22 21:10:36,https://www.tiktok.com/@thea.hope.m/video/7507380457730968878,,,,5,kw_sophomore;teen_tags_hi:sophomore;teen_tags_lo:school,,0,,True,False,False
7506374373318692142,kimkreation1,Real Brothers Same momma same daddy 4eva Unbreakable bond #Mybabies #bcrainhighschool C/o 2025,85500,1048,878,297700.0,"mybabies, bcrainhighschool",Long Journey,2025-05-20 04:07:06,https://www.tiktok.com/@kimkreation1/video/7506374373318692142,,,,3,teen_tags_hi:bcrainhighschool;teen_tags_lo:bcrainhighschool,,0,,True,False,False
7500202941198961950,zack.dfilms.official,Is It Safe to Pop Blisters from Burns? 🤔 And Fingernails Keep Growing Nonstop 💅 (Kinda Gross) And  Most Viral USA United States Of America ➡️ TikTok Reel vs Video #viral #trending #foryou #foryoufeed #animated #3d #zack #d #films #zackdfilms #latest #official #channel #toptrending #million #billion #views #newaccount #millionviews #billionviews #3danimationeffect #knowledge #fact #knowledgefact #knowledgeispower #realaccount #officialaccount #zackaccount #creator #unitedstateofamerica #usa #us #dollar #medical #usa #USA #america #America ,606800,3648,23900,15200000.0,"viral, trending, foryou, foryoufeed, animated, 3d, zack, d, films, zackdfilms, latest, official, channel, toptrending, million, billion, views, newaccount, millionviews, billionviews, 3danimationeffect, knowledge, fact, knowledgefact, knowledgeispower, realaccount, officialaccount, zackaccount, creator, unitedstateofamerica, usa, us, dollar, medical, america",original sound,2025-05-03 12:58:46,https://www.tiktok.com/@zack.dfilms.official/video/7500202941198961950,,,,2,teen_tags_lo:fact|knowledgefact,,10,us_kw_usa;us_kw_america;us_tags:america|unitedstateofamerica|usa,True,True,True
7506883434174745886,ilovecatboys.com,tiktok wouldn’t let me continue recording so I just added clips #senior #senioryear ,91200,149,1223,432900.0,"senior, senioryear",Good Old Days,2025-05-21 13:01:55,https://www.tiktok.com/@ilovecatboys.com/video/7506883434174745886,,,,4,kw_senior_year;teen_tags_hi:senioryear,,0,,True,False,False
7505563647956143406,nostalgia_coreeee,I can’t love this enough. My 15 yr old self is screaming @All-American Rejects yall cool af for this. #fyp #allamericanrejects #nostalgicaf #peoplesprincess #commonman #emo #elderemo #showthemlove #movealong #swingswing #ticketmaster #concert #houseparty #coolaf ,100500,1007,5219,569000.0,"fyp, nostalgicaf, peoplesprincess, commonman, emo, elderemo, showthemlove, movealong, swingswing, ticketmaster, concert, houseparty, coolaf","Swing, Swing",2025-05-17 23:41:45,https://www.tiktok.com/@nostalgia_coreeee/video/7505563647956143406,,,,3,age_yo:15,,2,us_kw_american,True,True,True
7507705707521772831,isabellamariee._,i love these girls!#besties #classof2025🎓 ,43800,4,5758,438800.0,"besties, classof2025🎓",Good Old Days,2025-05-23 18:13:05,https://www.tiktok.com/@isabellamariee._/video/7507705707521772831,,,,4,kw_classof;teen_tags_hi:classof2025🎓,,0,,True,False,False
7506318062438632746,annagetsaphd,doc dissertation officially weighing in at 203 pages #school #college #collegelife #graduation #studentlife ,113400,220,654,844100.0,"school, college, collegelife, graduation, studentlife",Good Morning,2025-05-20 00:28:15,https://www.tiktok.com/@annagetsaphd/video/7506318062438632746,,,,5,kw_graduation;teen_tags_hi:graduation;teen_tags_lo:school|studentlife,,0,,True,False,False
7505864486788779310,shummyboomboom,"No one warned me how difficult it would be to go through 4 years of college with this disorder. It was some of the worst and best periods of my life, all of my highest highs and lowest lows, but I did it.🥹 #bipolar #bd #bipolardisorder #graduation ",24100,214,208,416500.0,"bipolar, bd, bipolardisorder, graduation",Outro by M83,2025-05-18 19:08:11,https://www.tiktok.com/@shummyboomboom/video/7505864486788779310,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7506271679685971246,dylyndresss,last dance with the girls!💃🏼🪩✨@ashlyn🐆🪩 @jaely :) @faithslagle:) @payton #prom #transition #senioryear ,58900,93,428,320900.0,"prom, transition, senioryear",NOKIA,2025-05-19 21:28:24,https://www.tiktok.com/@dylyndresss/video/7506271679685971246,,,,8,kw_prom;kw_senior_year;teen_tags_hi:prom|senioryear,,0,,True,False,False
7507688626768137518,jenci_stutts,Used to go to sleep to get low now we’ve moved on 🤣 don’t come for my parenting song choices 🤌🏼 #fyp #mom #money #broke #teenmom #bigmoney #son ,49200,101,5091,281400.0,"fyp, mom, money, broke, teenmom, bigmoney, son",original sound,2025-05-23 17:06:58,https://www.tiktok.com/@jenci_stutts/video/7507688626768137518,,,,2,teen_tags_hi:teenmom,,0,,True,False,False
7506333589672365343,hannah102700,"**edit - it’s supposed to say you can save one person, doesn’t matter if you include yourself or not the question can be answered both ways regardless! #paschool #prepa #caspa #pa #physicianassistant #medicalassistant #paschoolinterviews #interviewtips ",6224,214,445,449900.0,"paschool, prepa, caspa, pa, physicianassistant, medicalassistant, paschoolinterviews, interviewtips",Funny,2025-05-20 01:28:19,https://www.tiktok.com/@hannah102700/video/7506333589672365343,,,,2,teen_tags_lo:paschool|paschoolinterviews,,0,,True,False,False
7506885763393506591,urfatandugly12,its so comforting #teachers #healthscience #school #fy #fyp #fy ,49900,64,204,309800.0,"teachers, healthscience, school, fy, fyp",Kiss me Sixpence None The Richer,2025-05-21 13:10:56,https://www.tiktok.com/@urfatandugly12/video/7506885763393506591,,,,2,teen_tags_lo:school|teachers,,0,,True,False,False
7506914597320903982,_seraphsworld_,he was so sassy 😭  @Diego  #theweeknd #fyp #reanactment #friendship #satire #hurryuptomorrow ,108000,253,1635,620800.0,"theweeknd, fyp, reanactment, friendship, satire, hurryuptomorrow",original sound,2025-05-21 15:02:53,https://www.tiktok.com/@_seraphsworld_/video/7506914597320903982,,,,2,teen_tags_lo:reanactment|satire,,0,,True,False,False
7505844986512952607,thetierraj,"Our last dance party at the house we made a family home 🥺💔 I remember when I was going through my divorce someone said I was gonna end up living alone or with my sister and 3 cats lmao. The cat thing didn’t pan out 😂 but jokes on that weirdo! Living with my sister was everything I didn’t even know I needed.  From childhood first fights to our silent fights as adults we eventually talk about 😂🥹 God knew we needed each other for those 3 years.  We both went through some hard times but we both made it out better, stronger, wiser, and had each other through it all! I’m so thankful for it all  Love you sis @tiannadchey ok by now I’m crying.. 😭 P.S: What a full circle blessing living with my niece the first 3 years of her life then her first 3 teenage years 🥹 and then all our babies got to live together for 3 years! 😭✨❤️ #sisters #fyp ",95900,692,2491,418800.0,"sisters, fyp",End Of The Road,2025-05-18 17:52:14,https://www.tiktok.com/@thetierraj/video/7505844986512952607,,,,2,kw_teen,,0,,True,False,False
7507097124387966254,officialwyattflores,2005 is so back (I was 4) #wyattflores #allamericanrejects #houseshow #highschool #movealong #nashville ,51700,1661,2024,268900.0,"wyattflores, houseshow, highschool, movealong, nashville",original sound,2025-05-22 02:51:30,https://www.tiktok.com/@officialwyattflores/video/7507097124387966254,,,,5,kw_highschool;teen_tags_hi:highschool;teen_tags_lo:highschool,,0,,True,False,False
7507600449122356523,nicoles.priv_,#co25🎓 #graduation ,303700,2287,8149,1000000.0,"co25🎓, graduation",som original,2025-05-23 11:25:42,https://www.tiktok.com/@nicoles.priv_/video/7507600449122356523,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7507710032792816927,enoody,I come & go in peace😂🏃🏿‍♂️ #fyp #graduation ,105300,1327,14900,569600.0,"fyp, graduation",original sound,2025-05-23 18:29:41,https://www.tiktok.com/@enoody/video/7507710032792816927,,,,3,kw_graduation;teen_tags_hi:graduation,,0,,True,False,False
7507393188710124843,museparty,A hot mess over here😂 #raisingteens #hotmess #musecrew ,145200,109,1869,1600000.0,"raisingteens, hotmess, musecrew",original sound,2025-05-22 22:00:05,https://www.tiktok.com/@museparty/video/7507393188710124843,,,,2,teen_tags_hi:raisingteens,,0,,True,False,False
7507406480040135982,carissa_fwtx,At least I was there for his senior year🥲#bf #classof2025 #classof2026 #bfgf #sad #graduate #senioryear #senior #fypシ #fy #trimbletech #tx #dfw ,113000,782,1917,380500.0,"bf, classof2025, classof2026, bfgf, sad, graduate, senioryear, senior, fypシ, fy, trimbletech, tx, dfw",som original,2025-05-22 22:51:39,https://www.tiktok.com/@carissa_fwtx/video/7507406480040135982,,,,10,kw_classof;kw_senior_year;teen_tags_hi:classof2025|classof2026|senioryear,,0,,True,False,False
7507618401528073518,0h_psstal_poppin,Gang gang🤘🏾#teachersoftiktok #teacherlife #0hpsstalpoppin #trending #fypシ゚viral ,76300,120,269,535500.0,"teachersoftiktok, teacherlife, 0hpsstalpoppin, trending, fypシ゚viral","Gang Gang (feat. Rosecrans HopOut, YS, PhoPho8ight & Hitta J3)",2025-05-23 12:35:05,https://www.tiktok.com/@0h_psstal_poppin/video/7507618401528073518,,,,2,teen_tags_lo:teacherlife|teachersoftiktok,,0,,True,False,False
7505178531387739434,feetpicsaintfree,Like mom believe me if I could I would @Taylor Nation @Taylor Swift #trumptaylorswift #taylorswift #brucespringsteen #usa #militaryparade ,76300,1620,3299,576400.0,"trumptaylorswift, taylorswift, brucespringsteen, usa, militaryparade",sonido original,2025-05-16 22:46:18,https://www.tiktok.com/@feetpicsaintfree/video/7505178531387739434,,,,2,teen_tags_hi:brucespringsteen,,4,us_kw_usa;us_tags:usa,True,True,True
7505241208122264863,305sportss,"Lamar Jackson threw a DIME to this high schooler 😁🔥 (via samantha_roseff_photography, neweraprep) #football #nfl #lamarjackson #broward #boyntonbeach #highschool #hsfootball #highschoolfootball #lj #browardcounty #southfloridafootball #sports #baller #athlete #quarterback",200900,681,4016,1200000.0,"football, nfl, lamarjackson, broward, boyntonbeach, highschool, hsfootball, highschoolfootball, lj, browardcounty, southfloridafootball, sports, baller, athlete, quarterback",In Your Eyes RMX,2025-05-17 02:49:20,https://www.tiktok.com/@305sportss/video/7505241208122264863,,,,8,kw_highschool;teen_tags_hi:highschool|highschoolfootball;teen_tags_lo:highschool|highschoolfootball,,2,us_tags:southfloridafootball,True,True,True
7505075641662901550,jaisa_middleton.spam,my little brother isn’t so little anymore🥺#graduateingclassof2025 #highschool #college #senior #graduation #graduate #graduating #classof2025 #movingout #seniorsummer #senioryear #littlebrother #leavinghome #littlebro #babybrother #seniorwalk #seniorwalkthrough @Weston👾 ,176500,226,598,935800.0,"graduateingclassof2025, highschool, college, senior, graduation, graduate, graduating, classof2025, movingout, seniorsummer, senioryear, littlebrother, leavinghome, littlebro, babybrother, seniorwalk, seniorwalkthrough",never grow up bridge,2025-05-16 16:06:47,https://www.tiktok.com/@jaisa_middleton.spam/video/7505075641662901550,,,,14,kw_highschool;kw_classof;kw_senior_year;kw_graduation;teen_tags_hi:classof2025|graduateingclassof2025|graduation|highschool|senioryear;teen_tags_lo:highschool,,0,,True,False,False
7507360369027894558,taliacritelli,Prom 🤷‍♀️,53000,118,709,285100.0,,And his name is John Cena,2025-05-22 19:52:38,https://www.tiktok.com/@taliacritelli/video/7507360369027894558,,,,2,kw_prom,,0,,True,False,False
